Fleet Name,Log.Event Dt,Pumping Hours,Transition Time (hrs),NPT_int,Time Available (hrs),NPT_ext,Ranking Score,Daily_Rank
Frac 40,2024-09-04,9.010000001,0.963888889,0.158055556,10.210555557,0.0,0.7725393111045976,3.0
Frac 90,2024-09-04,10.600277778,2.7330555550000004,0.0,13.740277777000001,0.443888888,0.5916811164803168,4.0
Frac 10,2024-09-04,11.334166667,2.8947222229999996,0.0,14.303333334,0.0,0.5900334031885326,5.0
Frac 18,2024-09-04,3.9894444449999997,0.7438888889999999,0.018333333,12.039166666,14.405555556,-1.363775090661451,6.0
Frac 38,2024-09-04,6.089166667,1.0,0.106388889,16.382499999999997,18.197777778,-2.7449120120281636,7.0
Frac 39,2024-09-04,8.348888889,0.0,0.459722222,17.873333333999998,18.117222224,-32.34738026402093,8.0
Frac 38,2024-09-05,8.04361111,2.331944444,0.0,14.627499999,8.22888889,0.8926416324889986,1.0
Frac 90,2024-09-05,17.356666666,1.356388889,0.274722223,19.331666668,0.090555556,0.8172893687097169,2.0
Frac 18,2024-09-05,4.194166666,0.7125,0.074444444,18.21111111,13.134722222,0.6711901505525476,3.0
Frac 40,2024-09-05,8.001666666,1.768611111,1.508055555,11.343055553,0.0,0.4165544264437933,4.0
Frac 08,2024-09-05,13.643055555,6.060833335,0.0,19.81638889,0.0,0.38262381012446917,5.0
Frac 10,2024-09-05,5.268888889,3.726944445,0.0425,9.107222222,0.0,0.16464344532824118,6.0
Frac 32,2024-09-06,8.28611111,0.7144444440000001,0.050555556,9.161111111,0.0,0.820982413472662,1.0
Frac 39,2024-09-06,6.100555555,0.606111111,0.205555555,6.966388887,0.0,0.7592009252985592,2.0
Frac 90,2024-09-06,8.014166666,0.808888888,0.614722222,9.597222221,0.036111112,0.6893085417442981,3.0
Frac 40,2024-09-06,13.308333333,2.367499999,0.31916666699999996,16.044999998999998,0.03,0.6632323863667334,4.0
Frac 38,2024-09-06,0.190555556,2.1236111109999998,0.0,21.773611108999997,38.87444444,0.11303867581095015,5.0
Frac 10,2024-09-06,1.7275,0.916666667,0.0,23.999722218,42.65888888,-0.04345495957497869,6.0
Frac 18,2024-09-06,1.024444444,1.086111112,0.211111111,15.887222222,13.445555554999999,-0.11171786169123299,7.0
Frac 40,2024-09-07,9.004166667,1.113333333,0.926944444,16.762222222000002,11.303888890000001,1.2758269725253928,1.0
Frac 32,2024-09-07,19.162499999999998,0.960833334,0.126388889,20.367500001,0.0,0.8874568688406795,2.0
Frac 18,2024-09-07,6.728611111,1.2891666659999999,0.0,8.164722222,0.0,0.6662130440081983,3.0
Frac 08,2024-09-07,6.400277778,1.585277778,0.756944445,9.540833334,1.278333334,0.4911413682299547,4.0
Frac 10,2024-09-07,0.7675000000000001,0.0,0.285,1.180555556,0.0,0.4087058821990755,5.0
Frac 38,2024-09-07,7.854444443999999,2.0,4.273888888,16.804722222,0.333333334,0.09595763701210959,6.0
Frac 39,2024-09-07,0.0,0.0,0.0,24.0,48.0,-0.0,7.0
Frac 90,2024-09-07,6.430833334,6.502222222,0.0,13.032777778,0.0,-0.005477641774918356,8.0
Frac 32,2024-09-08,17.349166664,1.081388888,0.068333333,18.636111106,0.0,0.8692502610045341,1.0
Frac 21,2024-09-08,11.279722222,1.265833333,0.55,14.120555555000001,1.948333332,0.7774988589279553,2.0
Frac 38,2024-09-08,14.579999999,1.565555555,1.514722223,17.811944445,0.0,0.6456185767089618,3.0
Frac 10,2024-09-08,10.4225,2.312222222,0.0,12.782777778,0.0,0.6344691207851803,4.0
Frac 90,2024-09-08,4.606388889,0.694166666,0.3175,5.78111111,0.0,0.6218047282955611,5.0
Frac 39,2024-09-08,10.3025,1.683055555,0.9086111109999999,13.310555555,0.0,0.5793021412320758,6.0
Frac 40,2024-09-08,9.536666668,3.092222222,0.730555555,13.442777778,0.0,0.42505269263255685,7.0
Frac 18,2024-09-09,7.717777777,0.421944443,0.0,8.527499999,0.414444444,0.8992707229156895,1.0
Frac 90,2024-09-09,10.554444445,0.5636111100000001,0.094444444,11.303333333,0.0,0.8755283595952676,2.0
Frac 32,2024-09-09,9.579166665,0.612777778,0.412222222,11.013888886,0.688888888,0.8284907183202888,3.0
Frac 10,2024-09-09,8.621666667,2.5052777770000003,0.0,11.280277777,0.0,0.5422197051273908,4.0
Frac 39,2024-09-09,2.943333333,0.531388889,0.390833333,3.9188888879999997,0.0,0.5157357528530163,5.0
Frac 38,2024-09-09,14.070833334,2.8725,0.793611111,20.368055554,0.0,0.5108353222729037,6.0
Frac 40,2024-09-09,3.259166667,1.972777778,0.292777778,5.713055557000001,0.255555556,0.18206341929783537,7.0
Frac 08,2024-09-09,7.098611111,6.619444444,0.0,13.764722221,0.0,0.034811212264709915,8.0
Frac 32,2024-10-01,17.490555555,1.658611112,0.22722222200000003,19.67083333,0.0,0.7932923816298738,1.0
Frac 40,2024-10-01,20.938055555,2.313055555,0.242777778,23.688055555,0.0,0.7760122893717184,2.0
Frac 90,2024-10-01,21.499999999,2.066666665,2.333333333,26.399999997,1.0,0.6732283465755783,3.0
Frac 39,2024-10-01,18.117777778,2.406111111,1.060000001,22.161111113,0.0,0.6611431435585889,4.0
Frac 38,2024-10-01,14.895833334,2.983055556,0.619722223,21.36166667,3.921666668,0.6475375890885852,5.0
Frac 21,2024-10-01,18.841111112,2.705833333,1.395,23.155555556,0.0,0.6365762956259774,6.0
Frac 08,2024-10-01,16.979166668,3.506944444,0.671666666,21.76138889,0.476111112,0.6013807144781722,7.0
Frac 18,2024-10-01,15.250833333,3.445833333,0.9088888879999999,21.691944444,3.156111112,0.587840369344987,8.0
Frac 10,2024-10-01,14.900833335,8.335555556000001,0.0,23.336666669,0.0,0.28132885780646616,9.0
Frac 18,2024-10-02,8.398055556,0.841388889,0.0,16.857777778,14.754999999999999,3.593659180756284,1.0
Frac 90,2024-10-02,3.733333333,0.283333336,0.0,4.716666669,1.4,1.0402010033888032,2.0
Frac 10,2024-10-02,5.316111111,0.0,0.0,5.3325,0.0,0.9969266030942335,3.0
Frac 39,2024-10-02,10.832777778,0.737777778,0.435833333,12.270555556,0.0,0.7871825055449022,4.0
Frac 38,2024-10-02,13.116111112,1.791388889,0.0,15.429722222999999,0.84388889,0.7764192805753625,5.0
Frac 40,2024-10-02,10.248055555,1.342499999,0.003333333,11.686666664999999,0.0,0.7617417761782291,6.0
Frac 32,2024-10-02,7.142499999,1.1338888900000001,3.571944444,12.430277779,0.970555556,0.21262877211015974,7.0
Frac 08,2024-10-02,4.4797222219999995,2.1605555549999997,1.353055555,8.323055555,0.0,0.1160764944575694,8.0
Frac 39,2024-10-03,15.343333333,1.0,0.0,19.87138889,6.489444446,1.0718422418373628,1.0
Frac 10,2024-10-03,7.061666665,0.024722222,0.0,7.106388887,0.0,0.9902278857652953,2.0
Frac 08,2024-10-03,9.954166666,0.9858333340000001,0.0,12.897500002000001,3.572222222,0.9617229152395287,3.0
Frac 38,2024-10-03,10.677222222,0.465,0.251944444,11.556388888,0.160555556,0.8740280318097583,4.0
Frac 90,2024-10-03,10.650000002,2.6999999999999997,0.433333333,14.450000003,1.333333336,0.5730622619168219,5.0
Frac 32,2024-10-03,2.4983333340000002,1.520833334,0.053611111,4.199722222999999,0.0,0.21998809443640682,6.0
Frac 40,2024-10-03,6.689722222,1.553333332,3.684166667,12.002222221,0.0,0.1209961119082666,7.0
Frac 21,2024-10-04,4.027777778,1.166666666,0.0,10.243333331999999,9.853333334,7.336182376083012,1.0
Frac 18,2024-10-04,7.037222221,2.077777778,0.0,15.110555554,11.68,1.4456680164288052,2.0
Frac 39,2024-10-04,7.236944444000001,1.0,0.0,11.333888888,6.013333334,1.1722355646321667,3.0
Frac 40,2024-10-04,13.136388890000001,1.166666666,0.286111111,18.260555557,6.842222222,1.0232326181253493,4.0
Frac 32,2024-10-04,17.413333333,0.846944445,0.014166667,18.439444444,0.0,0.8976529781723397,5.0
Frac 10,2024-10-04,16.823888889,2.1025,0.0,19.0975,0.0,0.7708542421259327,6.0
Frac 90,2024-10-04,9.251111112,1.156388888,1.003055556,11.580555556,0.0,0.6123770689330822,7.0
Frac 38,2024-10-04,2.303611111,0.0,0.733611111,3.130000001,0.015,0.5040128409296909,8.0
Frac 08,2024-10-05,1.607777778,0.0,0.0,1.615,0.0,0.9955280359133127,1.0
Frac 90,2024-10-05,19.205833333,1.628611109,0.521666666,22.951388885,2.562222222,0.8365008653811501,2.0
Frac 40,2024-10-05,14.517222222000001,1.068611111,0.227222222,15.883055555,0.0,0.8324209937575832,3.0
Frac 18,2024-10-05,4.430833333,0.757222222,0.0,18.77638889,13.593888888999999,0.7088492253335552,4.0
Frac 38,2024-10-05,10.165277778,1.873055556,0.351944445,13.509722225,1.88888889,0.6832795504505873,5.0
Frac 10,2024-10-05,6.824166668,2.311388889,0.15583333300000002,9.38388889,0.0,0.4643005151779882,6.0
Frac 39,2024-10-06,6.461944444,1.262777778,0.506666667,15.985,15.412222222,8.192531517869062,1.0
Frac 90,2024-10-06,15.037222223,1.364999998,0.398333333,18.26722222,2.561111112,0.8451416649687946,2.0
Frac 32,2024-10-06,11.46861111,1.214444445,0.179444445,13.761666667,1.507777778,0.8221652988092473,3.0
Frac 40,2024-10-06,15.400833333,2.5097222219999997,0.48972222200000004,19.641666666,2.3172222220000003,0.7158318368641826,4.0
Frac 38,2024-10-06,8.626944444,1.779444445,0.333333333,10.906111111,0.0,0.5972950944383607,5.0
Frac 21,2024-10-06,0.0,0.0,0.0,0.0,0.0,,
Frac 40,2024-10-07,6.861944444000001,1.0,0.5497222230000001,16.071666667,15.200555556,6.098214285089063,1.0
Frac 18,2024-10-07,5.151666667,0.323611111,0.0,11.414444444999999,5.756111111,0.8532646047890117,2.0
Frac 32,2024-10-07,7.677222221999999,0.731111112,0.165277778,8.685555556999999,0.0,0.7807023151829457,3.0
Frac 38,2024-10-07,7.317222222,2.495833333,0.67138889,10.74111111,0.0,0.38636598732661276,4.0
Frac 08,2024-10-07,9.053888889,5.476388889,0.51,15.172777778,0.0,0.20217128629193845,5.0
Frac 10,2024-10-07,5.410277777,2.711111111,1.040833333,9.467499998,0.135,0.1776944370056672,6.0
Frac 90,2024-10-07,0.0,0.0,0.0,0.0,0.0,,
Frac 90,2024-10-08,6.223055555,0.046388889,0.0,6.582222221,0.0,0.9383862255962567,1.0
Frac 21,2024-10-08,12.302222221000001,1.565,0.0,15.071388888,2.3000000000000003,0.8407247101439922,2.0
Frac 32,2024-10-08,17.837499999,1.435000001,0.046944445,19.477777779,0.0,0.8397033654749757,3.0
Frac 40,2024-10-08,16.466388889,2.87861111,0.404444444,19.861111108,0.0,0.6637762239641162,4.0
Frac 39,2024-10-08,10.418333333,2.052777778,0.655277778,14.228333333,1.418888888,0.6019213253241132,5.0
Frac 38,2024-10-08,9.850555556,2.406944444,0.895555556,13.437499999,0.0,0.4872971576920779,6.0
Frac 08,2024-10-08,0.0,0.0,0.0,0.0,0.0,,
Frac 10,2024-10-08,0.0,0.0,0.0,0.0,0.0,,
Frac 90,2024-10-09,10.986388889,0.609722221,0.0,12.037777777,0.748333334,0.9191476799758763,1.0
Frac 32,2024-10-09,8.089722222,0.854166667,0.10166666699999999,9.10638889,0.0,0.7833938319759152,2.0
Frac 38,2024-10-09,12.083055555,2.0072222220000002,0.231388889,14.586388887,0.104444444,0.6797736645619031,3.0
Frac 40,2024-10-09,14.051944445,2.773611111,0.018333333,16.931388889,0.01,0.6654300113816148,4.0
Frac 10,2024-10-09,8.6,2.23388889,0.056666667,11.172777779,0.0,0.5647158269682077,5.0
Frac 18,2024-10-09,6.194166666,0.225555555,2.220555556,8.869722222,0.063333334,0.42560640946793493,6.0
Frac 08,2024-10-09,6.416944444,6.340277778,0.711388889,13.546944445,0.0,-0.04685353406275075,7.0
Frac 90,2024-11-01,11.383333334,1.066666665,0.500000001,23.983333336999998,22.066666674,5.121739140928551,1.0
Frac 39,2024-11-01,12.558611112,2.0,0.6952777779999999,21.538611113,11.886666668,1.0219011713343942,2.0
Frac 32,2024-11-01,19.538055556,1.216666668,0.3275,21.378611114999998,0.0,0.84167716935432,3.0
Frac 40,2024-11-01,17.379166666,2.284166667,0.5786111110000001,20.363611111,0.0,0.7128592668988137,4.0
Frac 08,2024-11-01,19.240277778,3.4380555559999997,0.787777778,23.942222222999998,0.0,0.6271115648394757,5.0
Frac 38,2024-11-01,15.2475,3.0,2.063055556,21.238611113,1.348888888,0.5120455845883489,6.0
Frac 18,2024-11-01,12.277499999,4.574444444,0.641666667,18.491111111,1.049444444,0.4048574613204996,7.0
Frac 21,2024-11-01,8.178055556,2.0,2.140555555,13.218333333,1.553333334,0.3461208745260283,8.0
Frac 10,2024-11-01,11.525833334,6.875555558,0.0,18.463055558,0.0,0.2518693485697195,9.0
Frac 90,2024-11-02,11.599999999,0.266666667,0.0,11.866666665999999,0.0,0.9550561797165762,1.0
Frac 39,2024-11-02,13.136388889,1.136111111,1.722222222,20.940555556,9.26888889,0.8805987910827129,2.0
Frac 40,2024-11-02,14.970277779,1.1880555560000001,0.020555556,16.268611112000002,0.0,0.8459029828827344,3.0
Frac 10,2024-11-02,14.635277778999999,3.292777778,0.0,18.06027778,0.0,0.6280357444756866,4.0
Frac 32,2024-11-02,7.545555555,0.866666668,1.610833333,12.031388888999999,3.772222222,0.6136279552572446,5.0
Frac 18,2024-11-02,12.319722222,2.198611111,0.961666667,16.259166667,1.1372222220000001,0.605705468454391,6.0
Frac 08,2024-11-02,3.8936111110000002,0.765277778,0.468611111,5.230277778,0.0,0.5085240851236488,7.0
Frac 38,2024-11-02,10.305833333,1.866388889,2.382222221,16.710277776,3.914444444,0.4733745795087854,8.0
Frac 32,2024-11-03,9.515277779,0.515555556,0.051111111,10.378333336,0.253333334,0.8838134429859132,1.0
Frac 38,2024-11-03,14.474722222,1.976944445,0.0,16.734444444,0.0,0.7468295597635436,2.0
Frac 39,2024-11-03,6.745555555,2.053333333,0.0,10.711111110000001,3.188888888,0.6237813884674676,3.0
Frac 90,2024-11-03,9.133333336,2.916666668,0.15,13.550000003000001,2.699999998,0.5591397848114562,4.0
Frac 08,2024-11-03,6.126944444,2.503055555,0.098611111,9.75722222,1.702777778,0.43768105961689874,5.0
Frac 10,2024-11-03,3.391388889,2.375277778,0.0,5.822777778,0.0,0.17450624937794076,6.0
Frac 40,2024-11-03,7.624166668,3.897777776,1.683611111,13.2725,0.0,0.15391055046148047,7.0
Frac 18,2024-11-03,1.790833333,0.425,0.0,17.295,23.27,-0.22859135280334733,8.0
Frac 18,2024-11-04,6.286944444,0.888611111,0.093333333,21.374444444,20.228611112,4.629818187205597,1.0
Frac 10,2024-11-04,21.754722223,1.140277778,0.0,23.009722222,0.0,0.8959014909484725,2.0
Frac 38,2024-11-04,6.930000001,0.5,0.413333333,8.89,1.520555554,0.8164342254137944,3.0
Frac 90,2024-11-04,14.329444444,1.860833333,0.0,16.379722223,0.0,0.7612223785756198,4.0
Frac 32,2024-11-04,15.035277777000001,1.073055557,1.641388889,17.909166668,0.0,0.6879624026848105,5.0
Frac 40,2024-11-04,8.8875,2.245,0.0,11.200555555000001,0.0,0.5930509399629507,6.0
Frac 21,2024-11-04,6.039444445,6.258055556,0.0,16.509166668,7.573333334,-0.02446454659893956,7.0
Frac 39,2024-11-04,5.8319444439999995,12.742222223999999,0.115833333,18.913611112,0.0,-0.37148438081938706,8.0
Frac 40,2024-11-05,12.365833334,1.7683333330000002,0.019166666000000002,14.383611111,0.31388888800000003,0.751850901342418,1.0
Frac 90,2024-11-05,20.578333333,1.9088888880000001,1.147222223,23.962777777,0.0,0.7312266710088267,2.0
Frac 38,2024-11-05,12.640833333,1.8875,0.191388889,14.898611113,0.0,0.7089214131365589,3.0
Frac 18,2024-11-05,4.333055556,1.228333333,0.0,5.641944444,0.0,0.5502929448909688,4.0
Frac 10,2024-11-05,7.424722222000001,3.899722222,0.524444444,11.892499999,0.0,0.2523065424639317,5.0
Frac 32,2024-11-05,5.072500001,0.935555556,2.273055556,8.408055558000001,0.0,0.2216789454045137,6.0
Frac 90,2024-11-06,12.321111111,0.8455555560000001,0.0,15.240833333,3.941111108,1.0155608541961305,1.0
Frac 32,2024-11-06,17.21361111,0.709166667,0.0,18.057777777000002,0.0,0.9139798178279462,2.0
Frac 38,2024-11-06,12.462222222000001,2.0475,0.365,15.671111113,1.308333334,0.6997060301729258,3.0
Frac 40,2024-11-06,14.268055556,2.909722221,0.7141666659999999,17.979722222,0.0,0.5920095170311247,4.0
Frac 10,2024-11-06,0.0,0.0,0.0,24.0,48.0,-0.0,6.0
Frac 18,2024-11-06,0.0,0.0,0.0,24.0,48.0,-0.0,6.0
Frac 39,2024-11-06,0.0,0.0,0.0,24.0,48.0,-0.0,6.0
Frac 21,2024-11-06,0.0,0.0,0.0,0.0,0.0,,
Frac 32,2024-11-07,2.671666667,0.0,0.0,2.671666667,0.0,1.0,1.0
Frac 39,2024-11-07,4.079722222,0.5,0.0,5.6172222220000005,2.0311111119999996,0.9982184355687739,2.0
Frac 18,2024-11-07,4.665277778,1.250277778,0.0,18.769999999,12.780555555,0.5701697431088151,3.0
Frac 38,2024-11-07,8.988611111,2.4274999999999998,0.654722222,12.354999999,0.208888888,0.4862781869046909,4.0
Frac 08,2024-11-07,1.895277777,1.0,0.437222222,5.213055555,0.291111112,0.09306394257485932,5.0
Frac 10,2024-11-07,3.4555555549999997,4.034166668,0.0,7.594166667,0.0,-0.0761915215153653,6.0
Frac 90,2024-11-07,0.431111111,0.0,0.0,2.197500001,3.486666668,-0.33441068717920863,7.0
Frac 21,2024-11-07,0.0,0.0,0.0,0.0,0.0,,
Frac 18,2024-11-08,4.291944443,0.24999999899999997,0.673055556,10.131666665000001,9.617222221999999,6.548596128970114,1.0
Frac 21,2024-11-08,13.23638889,1.334722222,0.0,20.833055556,12.422222222,1.4150401268669341,2.0
Frac 39,2024-11-08,12.243888888,1.513055555,0.0,17.612499998,7.385555556,1.0492707175498706,3.0
Frac 38,2024-11-08,3.0783333330000002,0.0,0.0,3.152499999,0.0,0.9764736983271923,4.0
Frac 32,2024-11-08,20.403333332,0.826944444,0.0,21.346666665,0.0,0.9170700604088905,5.0
Frac 40,2024-11-08,6.08,1.774999999,0.047222222,8.029444444,0.017777778,0.5314471952595338,6.0
Frac 18,2024-11-09,11.724166666,0.405555554,0.0,12.496666666,0.378333334,0.9340072435630872,1.0
Frac 90,2024-11-09,6.285833334,0.458333333,0.0,7.185000001000001,0.608888888,0.8861620341967601,2.0
Frac 32,2024-11-09,5.275,0.216666667,0.057777778,5.668611113,0.0,0.8821482820601456,3.0
Frac 40,2024-11-09,8.288055556,1.508888889,0.433333333,10.664722223,0.698888888,0.636758926292038,4.0
Frac 10,2024-11-09,9.971388888,2.383333333,0.0,12.551666666000001,0.0,0.6045456557219251,5.0
Frac 38,2024-11-09,8.070277778000001,2.1675,0.28055555600000004,10.705277778,0.0,0.5251822828506152,6.0
Frac 39,2024-12-01,2.525833333,0.0,0.0,2.9652777770000003,0.878888888,1.2106244172967313,1.0
Frac 40,2024-12-01,14.794722223,0.989166667,0.20861111100000002,16.161666667,0.0,0.8413083084285594,2.0
Frac 32,2024-12-01,18.696388887999998,1.630277778,0.7575000000000001,21.400277777,0.0,0.7620747394002388,3.0
Frac 90,2024-12-01,13.166666666,1.233333333,0.8,15.199999999000001,0.0,0.7324561403771352,4.0
Frac 21,2024-12-01,3.234166667,0.5,0.0,3.755555556,0.0,0.7280325443812979,5.0
Frac 38,2024-12-01,15.682499999,3.0,1.4925,23.973333333,7.128333334,0.6642920747797146,6.0
Frac 08,2024-12-01,16.567222223,3.650833334,0.222777778,21.768333336,1.591666666,0.6291232996317325,7.0
Frac 18,2024-12-01,16.585833333,4.267222222,0.7491666670000001,22.7725,1.5322222220000001,0.5446936506632347,8.0
Frac 10,2024-12-01,7.183333333,12.801388891,0.0,20.049444446,0.0,-0.2802100363993298,9.0
Frac 32,2024-12-02,12.137222223,0.5025,0.0,12.779444445,0.0,0.9104247272307776,1.0
Frac 18,2024-12-02,13.5925,1.985277778,0.441666666,16.449999999,0.0,0.6787571766977968,2.0
Frac 40,2024-12-02,10.96138889,2.2427777779999998,0.053055556000000004,13.358888892,0.0,0.6486733759114793,3.0
Frac 10,2024-12-02,8.33138889,3.709722222,0.0,12.081944445,0.0,0.3825267273027922,4.0
Frac 39,2024-12-02,5.360833333,1.952222222,1.102222223,9.312499999,0.812777778,0.27134873682126653,5.0
Frac 38,2024-12-02,5.304444445,2.405555556,1.457222221,11.973611111,5.407222222,0.219552434735487,6.0
Frac 90,2024-12-02,0.0,0.566666667,0.0,0.566666667,0.0,-1.0,7.0
Frac 08,2024-12-02,0.0,0.0,0.0,0.0,0.0,,
Frac 40,2024-12-03,5.140555556000001,0.0,0.0,5.17,0.0,0.9943047497098647,1.0
Frac 39,2024-12-03,13.972777777,0.483611111,0.4325,14.979722222,0.0,0.87162274924059,2.0
Frac 32,2024-12-03,7.3999999999999995,0.878888889,0.0,9.036111113,1.168333334,0.8288377346403443,3.0
Frac 38,2024-12-03,12.217500001,1.7725,0.0,14.31638889,0.396111112,0.7503442221180078,4.0
Frac 90,2024-12-03,9.1,2.06666667,0.283333334,12.833333337000001,2.766666666,0.6705298006385136,5.0
Frac 18,2024-12-03,4.662500001,0.966944444,0.0,5.692222223,0.0,0.6492289675669607,6.0
Frac 10,2024-12-03,0.0,1.166666667,0.0,0.0,0.0,-inf,7.0
Frac 32,2024-12-04,14.843333333,1.300555556,0.031388889,16.30277778,0.0,0.8287783266343461,1.0
Frac 38,2024-12-04,13.719999999,1.188888889,0.880833333,16.163888886,0.333333334,0.7359361292616247,2.0
Frac 90,2024-12-04,12.814444446,1.7327777770000001,0.525277778,15.41111111,0.247222222,0.696153141781053,3.0
Frac 10,2024-12-04,18.197222222,4.060555557,0.0,22.831944444999998,0.0,0.6191617494100818,4.0
Frac 40,2024-12-04,10.699722222,2.514722222,0.0,13.297222222,0.0,0.6155420931792863,5.0
Frac 39,2024-12-04,8.130833333,1.649722223,0.550833333,10.915555557,0.165,0.5516252388592722,6.0
Frac 18,2024-12-04,5.081111111,0.7530555560000001,0.0,14.072777777999997,16.23388889,-2.0026992277109703,7.0
Frac 32,2024-12-05,13.876944443,1.1958333349999999,0.203333334,15.439166666,0.0,0.8081898488393453,1.0
Frac 90,2024-12-05,14.300833334,1.625833332,0.8474999999999999,17.51388889,0.809444444,0.708045097832163,2.0
Frac 18,2024-12-05,2.576944444,0.5,0.0,19.044166661,15.888055551,0.6580707622806098,3.0
Frac 40,2024-12-05,7.266944444,2.274722222,0.654166666,10.282222221,0.0,0.421898638520001,4.0
Frac 10,2024-12-05,9.393611111,4.211944446,0.247777777,13.97638889,0.0,0.35301599911334464,5.0
Frac 08,2024-12-05,0.455,0.0,0.0,23.112499997,0.0,0.01968631693062451,6.0
Frac 38,2024-12-05,6.268611112,0.465277778,0.0,19.480833332,25.365555550000003,-0.9861694603441002,7.0
Frac 90,2024-12-06,8.980277778,0.380833333,0.11111111100000001,15.193888889,9.34111111,1.4503084953022611,1.0
Frac 32,2024-12-06,15.552500001,0.9886111120000001,0.433055556,17.08666667,0.0,0.8270093638456869,2.0
Frac 40,2024-12-06,12.85388889,1.627499999,1.2430555549999998,18.046388889,4.487777778,0.7363094386489629,3.0
Frac 10,2024-12-06,8.914444446,2.388055555,0.0,13.512222222,4.072222222,0.6913547554025422,4.0
Frac 38,2024-12-06,13.630833332,2.116111111,0.7008333330000001,16.699444442,0.0,0.6475597991034053,5.0
Frac 18,2024-12-06,0.0,0.0,0.0,24.0,48.0,-0.0,6.0
Frac 39,2024-12-07,9.912499999,1.5,0.195,14.671666666,5.528333334,0.8987422530293461,1.0
Frac 40,2024-12-07,2.018055555,0.5,0.0,3.283611111,1.515,0.8583320242411392,2.0
Frac 38,2024-12-07,13.191666667,1.3427777779999999,2.2741666670000003,19.167222222,4.594444444,0.6570279440104146,3.0
Frac 10,2024-12-07,5.2136111110000005,2.319166667,0.0,7.577222223,0.0,0.38199281462462137,4.0
Frac 18,2024-12-07,2.307777778,1.541666666,0.205555556,18.413611112,14.203611112,0.13314858812351546,5.0
Frac 90,2024-12-07,10.495277776,1.335833333,7.049444445,19.136666666,0.018333334,0.1103652688421491,6.0
Frac 08,2024-12-07,3.349722221,2.588888889,1.117777777,7.258333330999999,0.14833333399999998,-0.05020315684256113,7.0
Frac 21,2024-12-07,0.0,0.0,0.0,0.0,0.0,,
Frac 32,2024-12-07,0.0,0.0,0.0,0.0,0.0,,
Frac 32,2024-12-08,17.778611111,0.47833333299999997,0.085833333,18.462222223,0.0,0.9324145401930254,1.0
Frac 39,2024-12-08,10.001111111,1.367222222,0.144444444,12.952499999999999,1.815555556,0.76227770441772,2.0
Frac 18,2024-12-08,10.47361111,1.393611109,1.1036111119999998,15.141388886,3.692222222,0.696678555137155,3.0
Frac 40,2024-12-08,13.283888888,2.626666668,0.0,15.995555557,0.0,0.6662614613179952,4.0
Frac 21,2024-12-08,9.745833333,1.600555556,5.193055556,16.618055556,0.0,0.17765148341522372,5.0
Frac 90,2024-12-08,2.558055555,0.020833333,4.343888889,9.951666666,5.953888890000001,-0.45191773235771776,6.0
Frac 38,2024-12-08,0.0,0.5,0.0,0.0,0.0,-inf,7.0
Frac 10,2024-12-08,0.0,0.0,0.0,0.0,0.0,,
Frac 38,2024-12-09,0.267222222,0.0,0.0,0.267222222,0.0,1.0,1.0
Frac 18,2024-12-09,10.589999999,0.416666665,0.5725,12.86972222,2.1961111119999996,0.8994925182166381,2.0
Frac 32,2024-12-09,6.982222222,0.878611112,0.0,7.885833335,0.0,0.7739969703531656,3.0
Frac 40,2024-12-09,10.506944445,1.244166667,0.18,12.008333335,0.0,0.7563728891108435,4.0
Frac 90,2024-12-09,6.175833334,1.038611111,0.153888889,7.452777779,0.0,0.6686544912209438,5.0
Frac 10,2024-12-09,10.176666666,3.871666667,0.0,14.270833334,0.0,0.44181021888738986,6.0
